Folder name, Region name Russian, Region name English, Date, Infected, Recovered, Deceased
RU-CHE,Челябинская область,Chelyabinsk oblast,07.02.2022,193234,151581,6569
RU-CHE,Челябинская область,Chelyabinsk oblast,06.02.2022,188334,149939,6557
RU-CHE,Челябинская область,Chelyabinsk oblast,05.02.2022,182980,148731,6543
RU-CHE,Челябинская область,Chelyabinsk oblast,04.02.2022,178283,147774,6530
RU-CHE,Челябинская область,Chelyabinsk oblast,03.02.2022,174291,146977,6516
RU-CHE,Челябинская область,Chelyabinsk oblast,02.02.2022,170858,146355,6504
RU-CHE,Челябинская область,Chelyabinsk oblast,01.02.2022,167459,145763,6492
RU-CHE,Челябинская область,Chelyabinsk oblast,31.01.2022,164182,145211,6481
RU-CHE,Челябинская область,Chelyabinsk oblast,30.01.2022,160959,144255,6473
RU-CHE,Челябинская область,Chelyabinsk oblast,29.01.2022,158475,143303,6463
RU-CHE,Челябинская область,Chelyabinsk oblast,28.01.2022,156819,143262,6453
RU-CHE,Челябинская область,Chelyabinsk oblast,27.01.2022,155598,143240,6447
RU-CHE,Челябинская область,Chelyabinsk oblast,26.01.2022,154641,143228,6442
RU-CHE,Челябинская область,Chelyabinsk oblast,25.01.2022,153844,143197,6431
RU-CHE,Челябинская область,Chelyabinsk oblast,24.01.2022,153222,143183,6425
RU-SAR,Саратовская область,Saratov oblast,23.02.2022,190280,146789,5582
RU-SAR,Саратовская область,Saratov oblast,22.02.2022,187365,145302,5570
RU-SAR,Саратовская область,Saratov oblast,21.02.2022,185880,143507,5558
RU-SAR,Саратовская область,Saratov oblast,20.02.2022,183943,141615,5548
RU-SAR,Саратовская область,Saratov oblast,19.02.2022,180630,139869,5537
RU-SAR,Саратовская область,Saratov oblast,18.02.2022,177738,138338,5525
RU-SAR,Саратовская область,Saratov oblast,17.02.2022,174814,136933,5513
RU-SAR,Саратовская область,Saratov oblast,16.02.2022,171997,135914,5501
RU-SAR,Саратовская область,Saratov oblast,15.02.2022,169694,134933,5491
RU-SAR,Саратовская область,Saratov oblast,14.02.2022,167845,134175,5480
RU-SAR,Саратовская область,Saratov oblast,13.02.2022,165788,133552,5469
RU-SAR,Саратовская область,Saratov oblast,12.02.2022,163296,132912,5457
RU-SAR,Саратовская область,Saratov oblast,11.02.2022,161563,132409,5447
RU-SAR,Саратовская область,Saratov oblast,10.02.2022,159434,131984,5436
RU-SAR,Саратовская область,Saratov oblast,09.02.2022,157590,131579,5424
RU-SAR,Саратовская область,Saratov oblast,08.02.2022,155959,131246,5415
RU-SAR,Саратовская область,Saratov oblast,07.02.2022,154472,131017,5408
RU-SAR,Саратовская область,Saratov oblast,06.02.2022,152877,130830,5402
RU-SAR,Саратовская область,Saratov oblast,05.02.2022,151256,130607,5395
RU-SAR,Саратовская область,Saratov oblast,04.02.2022,149617,130412,5387
RU-SAR,Саратовская область,Saratov oblast,03.02.2022,148037,130236,5381
RU-SAR,Саратовская область,Saratov oblast,02.02.2022,146507,130081,5373
RU-SAR,Саратовская область,Saratov oblast,01.02.2022,145274,129944,5361
RU-SAR,Саратовская область,Saratov oblast,31.01.2022,144184,129830,5352
RU-SAR,Саратовская область,Saratov oblast,30.01.2022,143195,129709,5342
RU-SAR,Саратовская область,Saratov oblast,29.01.2022,142271,129584,5333
RU-SAR,Саратовская область,Saratov oblast,28.01.2022,141382,129446,5327
RU-SAR,Саратовская область,Saratov oblast,27.01.2022,140584,129325,5313
RU-SAR,Саратовская область,Saratov oblast,26.01.2022,139930,129213,5308
RU-SAR,Саратовская область,Saratov oblast,25.01.2022,139363,129107,5302
RU-SAR,Саратовская область,Saratov oblast,24.01.2022,138838,128939,5297
RU-OMS,Омская область,Omsk oblast,23.02.2022,186703,164406,3811
RU-OMS,Омская область,Omsk oblast,22.02.2022,185905,162100,3802
RU-OMS,Омская область,Omsk oblast,21.02.2022,185572,159595,3791
RU-OMS,Омская область,Omsk oblast,20.02.2022,184624,158590,3782
RU-OMS,Омская область,Omsk oblast,19.02.2022,182954,155738,3771
RU-OMS,Омская область,Omsk oblast,18.02.2022,181249,152990,3760
RU-OMS,Омская область,Omsk oblast,17.02.2022,179255,150336,3750
RU-OMS,Омская область,Omsk oblast,16.02.2022,177330,147819,3739
RU-OMS,Омская область,Omsk oblast,15.02.2022,175594,145567,3728
RU-OMS,Омская область,Omsk oblast,14.02.2022,173638,143468,3719
RU-OMS,Омская область,Omsk oblast,13.02.2022,171056,142963,3709
RU-OMS,Омская область,Omsk oblast,12.02.2022,168543,141461,3699
RU-OMS,Омская область,Omsk oblast,11.02.2022,165875,139457,3689
RU-OMS,Омская область,Omsk oblast,10.02.2022,163246,137705,3678
RU-OMS,Омская область,Omsk oblast,09.02.2022,160664,135952,3664
RU-OMS,Омская область,Omsk oblast,08.02.2022,158219,134444,3649
RU-OMS,Омская область,Omsk oblast,07.02.2022,155885,133242,3634
RU-OMS,Омская область,Omsk oblast,06.02.2022,153612,132927,3620
RU-OMS,Омская область,Omsk oblast,05.02.2022,151425,132425,3605
RU-OMS,Омская область,Omsk oblast,04.02.2022,149376,131964,3591
RU-OMS,Омская область,Omsk oblast,03.02.2022,147464,131510,3577
RU-OMS,Омская область,Omsk oblast,02.02.2022,145663,131051,3562
RU-OMS,Омская область,Omsk oblast,01.02.2022,144000,130590,3550
RU-OMS,Омская область,Omsk oblast,31.01.2022,142685,130137,3535
RU-OMS,Омская область,Omsk oblast,30.01.2022,141678,129885,3522
RU-OMS,Омская область,Omsk oblast,29.01.2022,140866,129688,3508
RU-OMS,Омская область,Omsk oblast,28.01.2022,140132,129490,3493
RU-OMS,Омская область,Omsk oblast,27.01.2022,139428,129236,3478
RU-OMS,Омская область,Omsk oblast,26.01.2022,138777,128986,3464
RU-OMS,Омская область,Omsk oblast,25.01.2022,138152,128732,3449
RU-OMS,Омская область,Omsk oblast,24.01.2022,137536,128485,3436
RU-VGG,Волгоградская область,Volgograd oblast,23.02.2022,178907,142347,6274
RU-VGG,Волгоградская область,Volgograd oblast,22.02.2022,177416,139364,6260
RU-VGG,Волгоградская область,Volgograd oblast,21.02.2022,175906,137371,6245
RU-VGG,Волгоградская область,Volgograd oblast,20.02.2022,174333,135814,6233
RU-VGG,Волгоградская область,Volgograd oblast,19.02.2022,172753,134252,6220
RU-VGG,Волгоградская область,Volgograd oblast,18.02.2022,171168,132823,6203
RU-VGG,Волгоградская область,Volgograd oblast,17.02.2022,169600,131839,6190
RU-VGG,Волгоградская область,Volgograd oblast,16.02.2022,167997,131241,6173
RU-VGG,Волгоградская область,Volgograd oblast,15.02.2022,166283,130668,6159
RU-VGG,Волгоградская область,Volgograd oblast,14.02.2022,164252,130150,6147
RU-VGG,Волгоградская область,Volgograd oblast,13.02.2022,162030,129748,6136
RU-VGG,Волгоградская область,Volgograd oblast,12.02.2022,159843,129322,6122
RU-VGG,Волгоградская область,Volgograd oblast,11.02.2022,157797,128785,6110
RU-VGG,Волгоградская область,Volgograd oblast,10.02.2022,155881,128304,6099
RU-VGG,Волгоградская область,Volgograd oblast,09.02.2022,154103,127778,6086
RU-VGG,Волгоградская область,Volgograd oblast,08.02.2022,152388,127377,6075
RU-VGG,Волгоградская область,Volgograd oblast,07.02.2022,150705,127000,6063
RU-VGG,Волгоградская область,Volgograd oblast,06.02.2022,149081,126705,6055
RU-VGG,Волгоградская область,Volgograd oblast,05.02.2022,147608,126380,6046
RU-VGG,Волгоградская область,Volgograd oblast,04.02.2022,146180,126042,6034
RU-VGG,Волгоградская область,Volgograd oblast,03.02.2022,144866,125733,6021
RU-VGG,Волгоградская область,Volgograd oblast,02.02.2022,143634,125449,6009
RU-VGG,Волгоградская область,Volgograd oblast,01.02.2022,142427,125198,6001
RU-VGG,Волгоградская область,Volgograd oblast,31.01.2022,141336,124951,5991
RU-VGG,Волгоградская область,Volgograd oblast,30.01.2022,140330,124803,5982
RU-VGG,Волгоградская область,Volgograd oblast,29.01.2022,139388,124639,5971
RU-VGG,Волгоградская область,Volgograd oblast,28.01.2022,138511,124437,5963
RU-VGG,Волгоградская область,Volgograd oblast,27.01.2022,137686,124231,5953
RU-VGG,Волгоградская область,Volgograd oblast,26.01.2022,136865,124036,5940
RU-VGG,Волгоградская область,Volgograd oblast,25.01.2022,136049,123853,5923
RU-VGG,Волгоградская область,Volgograd oblast,24.01.2022,135365,123726,5907
RU-CR,Республика Крым,Crimean republic,23.02.2022,156486,142191,4861
RU-CR,Республика Крым,Crimean republic,22.02.2022,155272,140751,4855
RU-CR,Республика Крым,Crimean republic,21.02.2022,154148,139639,4848
RU-CR,Республика Крым,Crimean republic,20.02.2022,152967,138307,4842
RU-CR,Республика Крым,Crimean republic,19.02.2022,151605,136736,4837
RU-CR,Республика Крым,Crimean republic,18.02.2022,150342,134749,4830
RU-CR,Республика Крым,Crimean republic,17.02.2022,149151,133099,4825
RU-CR,Республика Крым,Crimean republic,16.02.2022,147956,131602,4819
RU-CR,Республика Крым,Crimean republic,15.02.2022,146876,130637,4814
RU-CR,Республика Крым,Crimean republic,14.02.2022,145773,130042,4808
RU-CR,Республика Крым,Crimean republic,13.02.2022,144720,129658,4802
RU-CR,Республика Крым,Crimean republic,12.02.2022,143509,129253,4795
RU-CR,Республика Крым,Crimean republic,11.02.2022,142359,128855,4789
RU-CR,Республика Крым,Crimean republic,10.02.2022,141201,128529,4784
RU-CR,Республика Крым,Crimean republic,09.02.2022,140101,128126,4780
RU-CR,Республика Крым,Crimean republic,08.02.2022,139186,127799,4774
RU-CR,Республика Крым,Crimean republic,07.02.2022,138299,127519,4769
RU-CR,Республика Крым,Crimean republic,06.02.2022,137519,127016,4764
RU-CR,Республика Крым,Crimean republic,05.02.2022,136570,126411,4757
RU-CR,Республика Крым,Crimean republic,04.02.2022,135755,125859,4750
RU-CR,Республика Крым,Crimean republic,03.02.2022,135004,125122,4741
RU-CR,Республика Крым,Crimean republic,02.02.2022,134294,124424,4734
RU-CR,Республика Крым,Crimean republic,01.02.2022,133781,123921,4724
RU-CR,Республика Крым,Crimean republic,31.01.2022,133142,123428,4715
RU-CR,Республика Крым,Crimean republic,30.01.2022,132547,123221,4709
RU-CR,Республика Крым,Crimean republic,29.01.2022,132036,122976,4702
RU-CR,Республика Крым,Crimean republic,28.01.2022,131567,122528,4694
RU-CR,Республика Крым,Crimean republic,27.01.2022,131158,122139,4685
RU-CR,Республика Крым,Crimean republic,26.01.2022,130778,121826,4675
RU-CR,Республика Крым,Crimean republic,25.01.2022,130448,121535,4664
RU-CR,Республика Крым,Crimean republic,24.01.2022,130137,121282,4654
RU-STA,Ставропольский край,Stavropol crai,23.02.2022,178399,153039,6735
RU-STA,Ставропольский край,Stavropol crai,22.02.2022,177445,152022,6724
RU-STA,Ставропольский край,Stavropol crai,21.02.2022,176423,151039,6714
RU-STA,Ставропольский край,Stavropol crai,20.02.2022,175033,149740,6704
RU-STA,Ставропольский край,Stavropol crai,19.02.2022,173773,148594,6693
RU-STA,Ставропольский край,Stavropol crai,18.02.2022,171961,146853,6681
RU-STA,Ставропольский край,Stavropol crai,17.02.2022,170331,145287,6669
RU-STA,Ставропольский край,Stavropol crai,16.02.2022,168510,143541,6654
RU-STA,Ставропольский край,Stavropol crai,15.02.2022,166921,142064,6641
RU-STA,Ставропольский край,Stavropol crai,14.02.2022,165644,140910,6631
RU-STA,Ставропольский край,Stavropol crai,13.02.2022,163939,139275,6620
RU-STA,Ставропольский край,Stavropol crai,12.02.2022,162214,137700,6608
RU-STA,Ставропольский край,Stavropol crai,11.02.2022,160527,136174,6597
RU-STA,Ставропольский край,Stavropol crai,10.02.2022,158864,134767,6585
RU-STA,Ставропольский край,Stavropol crai,09.02.2022,157038,133237,6571
RU-STA,Ставропольский край,Stavropol crai,08.02.2022,155288,131991,6557
RU-STA,Ставропольский край,Stavropol crai,07.02.2022,154243,131343,6544
RU-STA,Ставропольский край,Stavropol crai,06.02.2022,152752,130486,6532
RU-STA,Ставропольский край,Stavropol crai,05.02.2022,151089,129537,6520
RU-STA,Ставропольский край,Stavropol crai,04.02.2022,149133,128502,6507
RU-STA,Ставропольский край,Stavropol crai,03.02.2022,147522,127614,6495
RU-STA,Ставропольский край,Stavropol crai,02.02.2022,146118,126854,6482
RU-STA,Ставропольский край,Stavropol crai,01.02.2022,144866,126113,6468
RU-STA,Ставропольский край,Stavropol crai,31.01.2022,143737,125426,6457
RU-STA,Ставропольский край,Stavropol crai,30.01.2022,142286,124519,6445
